Name,Brand,GPU Brand,GPU Series,GPU Chipset,Model,Memory Size,Memory Type,Base Clock,Boost Clock,TDP,Interface,Length,Cooling Type,Power Connectors,SLI Support,CrossFire Support,DisplayPort,HDMI,G-SYNC Support,FreeSync Support,Expansion Slots,Release Date,Price,Rating,Reviews,Availability,List_Price,URL,Product_ID,Page
MSI GeForce RTX 5070 Ti 16G VENTUS 3X7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GeForce RTX 5070 Ti 16G VENTUS 3XG507T-16V3,16 GB,GDDR7,2300 MHz,2467 MHz,300 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$830,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-ventus-3x,9aa5433e-f36b-1410-8bf2-003fe7c988bc,17
MSI GeForce RTX 5070 Ti 16G VENTUS 3X OC7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GeForce RTX 5070 Ti 16G VENTUS 3X OCG507T-16V3C,16 GB,GDDR7,2300 MHz,2497 MHz,300 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$830,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-ventus-3x-oc,a0a5433e-f36b-1410-8bf2-003fe7c988bc,17
Gigabyte GeForce RTX 5070 Ti Gaming OC7th / 101,Gigabyte,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GV-N507TGAMING OC-16GD,16 GB,GDDR7,2300 MHz,2588 MHz,300 W,PCIe x16,340 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$830,https://pangoly.com/en/product/gigabyte-geforce-rtx-5070-ti-gaming-oc,48a1433e-f36b-1410-8bf2-003fe7c988bc,17
ASUS TUF Gaming GeForce RTX 5070 Ti OC Edition7th / 101,Asus,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,tuf-rtx5070ti-o16g-gaming,16 GB,GDDR7,2300 MHz,2610 MHz,300 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$850,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-5070-ti-oc-edition,61a2433e-f36b-1410-8bf2-003fe7c988bc,17
Gigabyte GeForce RTX 5070 Ti AERO OC 16G7th / 101,Gigabyte,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GV-N507TAERO OC-16GD,16 GB,GDDR7,2300 MHz,2588 MHz,300 W,PCIe x16,340 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$850,https://pangoly.com/en/product/gigabyte-geforce-rtx-5070-ti-aero-oc-16g,2fa2433e-f36b-1410-8bf2-003fe7c988bc,17
MSI GeForce RTX 5070 Ti 16G INSPIRE 3X OC PLUS7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GeForce RTX 5070 Ti 16G INSPIRE 3X OC PLUSG507T-16I3CP,16 GB,GDDR7,2300 MHz,2497 MHz,300 W,PCIe x16,288 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$999,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-inspire-3x-oc-plus,dfa5433e-f36b-1410-8bf2-003fe7c988bc,18
ASUS ROG Strix GeForce RTX 5070 Ti OC Edition7th / 101,Asus,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,rog-strix-rtx5070ti-o16g-gaming90YV0M90-MVAA0090YV0M90-M0AA00,16 GB,GDDR7,2300 MHz,2625 MHz,300 W,PCIe x16,332 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1080,https://pangoly.com/en/product/asus-rog-strix-geforce-rtx-5070-ti-oc-edition,5aa1433e-f36b-1410-8bf2-003fe7c988bc,18
Gigabyte AORUS GeForce RTX 5070 Ti MASTER 16G7th / 101,Gigabyte,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GV-N507TAORUS M-16GD,16 GB,GDDR7,2300 MHz,2670 MHz,300 W,PCIe x16,360 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1470,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-5070-ti-master-16g,3ba2433e-f36b-1410-8bf2-003fe7c988bc,18
ZOTAC GeForce RTX 5070 Ti SOLID CORE OC7th / 101,Zotac,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,ZT-B50710J2-10P,16 GB,GDDR7,2300 MHz,2482 MHz,300 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1470,https://pangoly.com/en/product/zotac-geforce-rtx-5070-ti-solid-core-oc,56ec423e-f36b-1410-8bf3-003fe7c988bc,18
MSI GeForce RTX 5070 Ti 16G VANGUARD SOC LAUNCH...7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GeForce RTX 5070 Ti 16G VANGUARD SOC LAUNCH EDITIONRTX 5070 Ti 16G VANGUARD SOC LAUNCH EDITIONG507T-16VGSL,16 GB,GDDR7,2300 MHz,2588 MHz,300 W,PCIe x16,357 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$3000,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-vanguard-soc-launch-edition,08a3433e-f36b-1410-8bf2-003fe7c988bc,18
Zotac GeForce RTX 5070 Ti SOLID7th / 101,Zotac,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,ZT-B50710D-10P,16 GB,GDDR7,2300 MHz,2452 MHz,300 W,PCIe x16,330 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$750,https://pangoly.com/en/product/zotac-geforce-rtx-5070-ti-solid,42ec423e-f36b-1410-8bf3-003fe7c988bc,18
MSI GeForce RTX 5070 Ti 16G SHADOW 3X7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,G507T-16S3GeForce RTX 5070 Ti 16G SHADOW 3XRTX 5070 Ti 16G SHADOW 3X,16 GB,GDDR7,2300 MHz,2467 MHz,300 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$750,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-shadow-3x,d8ab433e-f36b-1410-8bf2-003fe7c988bc,18
Zotac GeForce RTX 5070 Ti AMP Extreme INFINITY7th / 101,Zotac,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,ZT-B50710B-10P,16 GB,GDDR7,2300 MHz,2512 MHz,300 W,PCIe x16,332 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$850,https://pangoly.com/en/product/zotac-geforce-rtx-5070-ti-amp-extreme-infinity,5fec423e-f36b-1410-8bf3-003fe7c988bc,18
MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC WHITE7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,RTX 5070 Ti 16G GAMING TRIO OC WHITEG507T-16GTCW,16 GB,GDDR7,2300 MHz,2580 MHz,300 W,PCIe x16,338 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$850,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-gaming-trio-oc-white,05cf423e-f36b-1410-8bfc-003fe7c988bc,18
PNY GeForce RTX 5070 Ti Overclocked Triple Fan ...7th / 101,Pny,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,VCG5071T16TFXPB1-O,16 GB,GDDR7,2295 MHz,2572 MHz,300 W,PCIe x16,328 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$860,https://pangoly.com/en/product/pny-geforce-rtx-5070-ti-overclocked-triple-fan-plus,7fa2433e-f36b-1410-8c04-003fe7c988bc,18
MSI GeForce RTX 5070 Ti 16G VANGUARD SOC7th / 101,Msi,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,GeForce RTX 5070 Ti 16G VANGUARD SOCRTX 5070 Ti 16G VANGUARD SOCG507T-16VGS,16 GB,GDDR7,2300 MHz,2588 MHz,300 W,PCIe x16,357 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$870,https://pangoly.com/en/product/msi-geforce-rtx-5070-ti-16g-vanguard-soc,b1a2433e-f36b-1410-8bf2-003fe7c988bc,18
ASUS TUF Gaming GeForce RTX 5070 Ti White OC Ed...7th / 101,Asus,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,TUF-RTX5070TI-O16G-WHITE-GAMING,16 GB,GDDR7,2300 MHz,2610 MHz,300 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,13,Out of Stock,$870,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-5070-ti-white-oc-edition,5ba2433e-f36b-1410-8c04-003fe7c988bc,18
ASUS TUF Gaming GeForce RTX 5070 Ti7th / 101,Asus,NVIDIA,RTX 5070,GeForce RTX 5070 Ti,tuf-rtx5070ti-16g-gaming,16 GB,GDDR7,2300 MHz,2482 MHz,300 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"February 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$980,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-5070-ti,2aa2433e-f36b-1410-8bf2-003fe7c988bc,19
PNY GeForce RTX 5080 Overclocked Triple Fan3rd / 101,Pny,NVIDIA,RTX 5080,GeForce RTX 5080,VCG508016TFXPB1-O,16 GB,GDDR7,2300 MHz,2730 MHz,360 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,3,In Stock,$1000,https://pangoly.com/en/product/pny-geforce-rtx-5080-overclocked-triple-fan,5cf998ac-9ff6-4c90-f71c-08dd5668c8e4,19
PNY GeForce RTX 5080 ARGB Overclocked Triple Fan3rd / 101,Pny,NVIDIA,RTX 5080,GeForce RTX 5080,VCG508016TFXXPB1-O,16 GB,GDDR7,2300 MHz,2780 MHz,360 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1149,https://pangoly.com/en/product/pny-geforce-rtx-5080-argb-overclocked-triple-fan,a6e642cf-2a80-4fae-f71d-08dd5668c8e4,19
Gigabyte Aorus GeForce RTX 5080 Xtreme Waterfor...3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080AORUSX W-16GD,16 GB,GDDR7,2300 MHz,2805 MHz,360 W,PCIe x16,220 mm,360 mm Radiator,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1739,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-5080-xtreme-waterforce-16g,ae187c44-1504-4313-4474-08dd688b4ef4,19
Gigabyte GeForce RTX 5080 WINDFORCE SFF 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080WF3-16GD,16 GB,GDDR7,2300 MHz,2617 MHz,360 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1000,https://pangoly.com/en/product/gigabyte-geforce-rtx-5080-windforce-sff-16g,12a2433e-f36b-1410-8bf2-003fe7c988bc,19
ZOTAC GeForce RTX 5080 SOLID CORE3rd / 101,Zotac,NVIDIA,RTX 5080,GeForce RTX 5080,ZT-B50800D2-10P,16 GB,GDDR7,2300 MHz,2617 MHz,360 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1000,https://pangoly.com/en/product/zotac-geforce-rtx-5080-solid-core,3ce7423e-f36b-1410-8c01-003fe7c988bc,19
ZOTAC GeForce RTX 5080 SOLID CORE OC3rd / 101,Zotac,NVIDIA,RTX 5080,GeForce RTX 5080,ZT-B50800J2-10P,16 GB,GDDR7,2300 MHz,2640 MHz,360 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1000,https://pangoly.com/en/product/zotac-geforce-rtx-5080-solid-core-oc,c2d13399-532e-430f-bbdc-08dd7ba2de65,19
MSI GeForce RTX 5080 16G INSPIRE 3X OC3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G INSPIRE 3X OCG5080-16I3C,16 GB,GDDR7,2300 MHz,2655 MHz,360 W,PCIe x16,288 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1070,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-inspire-3x-oc,e6a5433e-f36b-1410-8bf2-003fe7c988bc,19
MSI GeForce RTX 5080 16G SHADOW 3X OC3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G SHADOW 3X OCG5080-16S3C,16 GB,GDDR7,2300 MHz,2655 MHz,360 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1099,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-shadow-3x-oc,b7a5433e-f36b-1410-8bf2-003fe7c988bc,19
MSI NVIDIA GeForce RTX 5080 16G VENTUS 3X OC WHITE3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,RTX 5080 16G VENTUS 3X OC WHITEGeForce RTX 5080 16G VENTUS 3X OC WHITEG5080-16V3CW,16 GB,GDDR7,2300 MHz,2655 MHz,360 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1140,https://pangoly.com/en/product/msi-nvidia-geforce-rtx-5080-16g-ventus-3x-oc-white,6ea7433e-f36b-1410-8bf2-003fe7c988bc,19
Gigabyte GeForce RTX 5080 WINDFORCE OC SFF 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080WF3OC-16GD,16 GB,GDDR7,2300 MHz,2670 MHz,360 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,7,In Stock,$1150,https://pangoly.com/en/product/gigabyte-geforce-rtx-5080-windforce-oc-sff-16g,bca2433e-f36b-1410-8bf2-003fe7c988bc,19
ZOTAC GeForce RTX 5080 AMP Extreme INFINITY3rd / 101,Zotac,NVIDIA,RTX 5080,GeForce RTX 5080,ZT-B50800B-10P,16 GB,GDDR7,2300 MHz,2670 MHz,360 W,PCIe x16,332 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1200,https://pangoly.com/en/product/zotac-geforce-rtx-5080-amp-extreme-infinity,cba2433e-f36b-1410-8bf2-003fe7c988bc,19
MSI GeForce RTX 5080 16G VENTUS 3X OC PLUS3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G VENTUS 3X OC PLUSG5080-16V3CPRTX 5080 16G VENTUS 3X OC PLUS,16 GB,GDDR7,2300 MHz,2655 MHz,360 W,PCIe x16,303 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1250,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-ventus-3x-oc-plus,c7a1433e-f36b-1410-8bf2-003fe7c988bc,20
Gigabyte GeForce RTX 5080 AERO OC SFF 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080AERO OC-16GD,16 GB,GDDR7,2300 MHz,2730 MHz,360 W,PCIe x16,304 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1280,https://pangoly.com/en/product/gigabyte-geforce-rtx-5080-aero-oc-sff-16g,e3a1433e-f36b-1410-8bf2-003fe7c988bc,20
Gigabyte GeForce RTX 5080 GAMING OC 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080GAMING OC-16GD,16 GB,GDDR7,2300 MHz,2730 MHz,360 W,PCIe x16,340 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1300,https://pangoly.com/en/product/gigabyte-geforce-rtx-5080-gaming-oc-16g,f0a1433e-f36b-1410-8bf2-003fe7c988bc,20
ASUS Prime GeForce RTX 5080 OC Edition3rd / 101,Asus,NVIDIA,RTX 5080,GeForce RTX 5080,PRIME-RTX5080-O16G,16 GB,GDDR7,2300 MHz,2685 MHz,360 W,PCIe x16,306 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1300,https://pangoly.com/en/product/asus-prime-geforce-rtx-5080-oc-edition,dda1433e-f36b-1410-8bf2-003fe7c988bc,20
ASUS GeForce RTX 5080 TUF OC GAMING3rd / 101,Asus,NVIDIA,RTX 5080,GeForce RTX 5080,TUF-RTX5080-O16G-GAMING,16 GB,GDDR7,2300 MHz,2730 MHz,360 W,PCIe x16,348 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1350,https://pangoly.com/en/product/asus-geforce-rtx-5080-tuf-oc-gaming,3da1433e-f36b-1410-8bf2-003fe7c988bc,20
ZOTAC GeForce RTX 5080 SOLID OC3rd / 101,Zotac,NVIDIA,RTX 5080,GeForce RTX 5080,ZT-B50800J-10P,16 GB,GDDR7,2300 MHz,2625 MHz,360 W,PCIe x16,330 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1350,https://pangoly.com/en/product/zotac-geforce-rtx-5080-solid-oc,1da3433e-f36b-1410-8bf2-003fe7c988bc,20
MSI GeForce RTX 5080 16G GAMING TRIO OC3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G GAMING TRIO OCRTX 5080 16G GAMING TRIO OCG5080-16GTC,16 GB,GDDR7,2300 MHz,2715 MHz,360 W,PCIe x16,338 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,In Stock,$1390,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-gaming-trio-oc,51a1433e-f36b-1410-8bf2-003fe7c988bc,20
ASUS Prime GeForce RTX 50803rd / 101,Asus,NVIDIA,RTX 5080,GeForce RTX 5080,PRIME-RTX5080-16G90YV0LX1-M0NA00,16 GB,GDDR7,2300 MHz,2640 MHz,360 W,PCIe x16,306 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1400,https://pangoly.com/en/product/asus-prime-geforce-rtx-5080,b0a1433e-f36b-1410-8bf2-003fe7c988bc,20
MSI GeForce RTX 5080 16G GAMING TRIO OC WHITE3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G GAMING TRIO OC WHITERTX 5080 16G GAMING TRIO OC WHITEG5080-16GTCW,16 GB,GDDR7,2300 MHz,2715 MHz,360 W,PCIe x16,338 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1450,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-gaming-trio-oc-white,6ea1433e-f36b-1410-8bf2-003fe7c988bc,20
Gigabyte AORUS GeForce RTX 5080 MASTER 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080AORUS M-16GD,16 GB,GDDR7,2300 MHz,2805 MHz,360 W,PCIe x16,360 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,In Stock,$1460,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-5080-master-16g,8da1433e-f36b-1410-8bf2-003fe7c988bc,20
Gigabyte AORUS GeForce RTX 5080 MASTER ICE 16G3rd / 101,Gigabyte,NVIDIA,RTX 5080,GeForce RTX 5080,GV-N5080AORUSM ICE-16GD,16 GB,GDDR7,2300 MHz,2805 MHz,360 W,PCIe x16,360 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1460,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-5080-master-ice-16g,49a2433e-f36b-1410-8bf2-003fe7c988bc,20
MSI GeForce RTX 5080 16G SUPRIM LIQUID SOC3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G SUPRIM LIQUID SOCG5080-16SLSRTX 5080 16G SUPRIM LIQUID SOC,16 GB,GDDR7,2300 MHz,2745 MHz,360 W,PCIe x16,280 mm,360 mm Radiator + 1 Fan,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1500,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-suprim-liquid-soc,a4a2433e-f36b-1410-8bf2-003fe7c988bc,20
Palit GeForce RTX 5080 Gaming Pro3rd / 101,Palit,NVIDIA,RTX 5080,GeForce RTX 5080,NE75080019T2-GB2031A,16 GB,GDDR7,2295 MHz,2617 MHz,360 W,PCIe x16,332 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1541,https://pangoly.com/en/product/palit-geforce-rtx-5080-gaming-pro,d4a3433e-f36b-1410-8bf2-003fe7c988bc,21
PNY VCG508016TFXPB13rd / 101,Pny,NVIDIA,RTX 5080,GeForce RTX 5080,VCG508016TFXPB1,16 GB,GDDR7,2300 MHz,2620 MHz,360 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1545,https://pangoly.com/en/product/pny-vcg508016tfxpb1,31ec423e-f36b-1410-8bf3-003fe7c988bc,21
Asus ROG Astral GeForce RTX 50803rd / 101,Asus,NVIDIA,RTX 5080,GeForce RTX 5080,rog-astral-rtx5080-16g-gaming90YV0LV1-M0AA00,16 GB,GDDR7,2300 MHz,2670 MHz,360 W,PCIe x16,358 mm,4 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1595,https://pangoly.com/en/product/asus-rog-astral-geforce-rtx-5080,e9a1433e-f36b-1410-8bf2-003fe7c988bc,21
ASUS ROG Astral GeForce RTX 5080 OC Edition3rd / 101,Asus,NVIDIA,RTX 5080,GeForce RTX 5080,rog-astral-rtx5080-o16g-gaming90YV0LV0-M0AA00,16 GB,GDDR7,2300 MHz,2790 MHz,360 W,PCIe x16,358 mm,4 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$1700,https://pangoly.com/en/product/asus-rog-astral-geforce-rtx-5080-oc-edition,56a1433e-f36b-1410-8bf2-003fe7c988bc,21
Palit GeForce RTX 5080 GameRock3rd / 101,Palit,NVIDIA,RTX 5080,GeForce RTX 5080,NE75080019T2-GB2030G,16 GB,GDDR7,2295 MHz,2617 MHz,360 W,PCIe x16,332 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1703,https://pangoly.com/en/product/palit-geforce-rtx-5080-gamerock,27a3433e-f36b-1410-8bf2-003fe7c988bc,21
ZOTAC GeForce RTX 5080 SOLID3rd / 101,Zotac,NVIDIA,RTX 5080,GeForce RTX 5080,ZT-B50800D-10P,16 GB,GDDR7,2300 MHz,2617 MHz,360 W,PCIe x16,330 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,In Stock,$1770,https://pangoly.com/en/product/zotac-geforce-rtx-5080-solid,85a2433e-f36b-1410-8bf2-003fe7c988bc,21
MSI GeForce RTX 5080 16G VANGUARD SOC3rd / 101,Msi,NVIDIA,RTX 5080,GeForce RTX 5080,GeForce RTX 5080 16G VANGUARD SOCRTX 5080 16G VANGUARD SOCG5080-16VGS,16 GB,GDDR7,2300 MHz,2745 MHz,360 W,PCIe x16,357 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"January 2025* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1870,https://pangoly.com/en/product/msi-geforce-rtx-5080-16g-vanguard-soc,fba2433e-f36b-1410-8bf2-003fe7c988bc,21
